,Unnamed: 0.1,Unnamed: 0,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,location,style,house_age
17152,17152,17152,5215200050,20140729T000000,750000.0,3,2.5,2960.0,69351,2.0,1,3,4,9,2960,0.0,1990.0,0,98070,47.4,-122.42,2350,41433,Urban,Cape Cod,32
17153,17153,17153,4027700006,20150409T000000,405000.0,4,2.5,2670.0,20894,2.0,0,0,3,9,2330,340.0,2002.0,0,98155,47.7735,-122.281,2440,15815,Urban,Contemporary,20
17154,17154,17154,421000500,20140721T000000,209995.0,2,1.0,700.0,7303,1.0,0,0,5,5,700,0.0,1953.0,0,98056,47.4934,-122.166,960,6060,Rural,Ranch,69
17155,17155,17155,305010190,20141016T000000,680000.0,4,2.5,2830.0,8399,2.0,0,0,3,9,2830,0.0,,0,98075,47.5851,-122.034,2520,6890,Urban,Contemporary,24
17156,17156,17156,751000190,20141002T000000,355000.0,3,1.75,1120.0,7740,1.0,0,0,4,6,860,260.0,1948.0,0,98125,47.7107,-122.291,1240,7740,Rural,Cape Cod,74
17157,17157,17157,1446400715,20150422T000000,280000.0,-5,1.0,1310.0,6600,,0,0,3,6,1310,0.0,1942.0,0,98168,47.4834,-122.332,1240,6600,Suburban,Colonial,80
17158,17158,17158,4027701284,20140605T000000,385000.0,3,2.25,,11500,1.0,0,0,3,7,1210,500.0,1978.0,0,98028,47.7675,-122.267,1800,11500,Urban,Ranch,44
17159,17159,17159,6072000380,20140701T000000,505000.0,4,2.75,2200.0,9778,1.0,0,0,4,8,1100,1100.0,,0,98006,47.5472,-122.176,2140,11321,Urban,Cape Cod,60
17160,17160,17160,7212651100,20140822T000000,429900.0,4,3.25,,8897,2.0,0,0,3,9,2380,930.0,1991.0,0,98003,47.2655,-122.31,2490,8638,Rural,Colonial,31
17161,17161,17161,6977000080,20140721T000000,560000.0,4,2.5,,9874,,0,0,3,9,2280,0.0,1989.0,0,98034,47.7099,-122.229,2670,9782,Suburban,Contemporary,33
17162,17162,17162,8651440780,20140929T000000,231000.0,3,2.0,1640.0,4875,1.0,0,0,4,7,1040,600.0,,0,98042,47.3661,-122.094,1640,5200,Suburban,Colonial,45
17163,17163,17163,3298701025,20150427T000000,135000.0,2,1.0,750.0,5217,1.0,0,0,4,6,750,0.0,1943.0,0,98106,47.5188,-122.353,760,4440,Urban,Cape Cod,79
17164,17164,17164,475000605,20140623T000000,800000.0,4,3.0,,4895,1.0,0,0,3,8,1980,1540.0,1954.0,0,98107,47.6678,-122.361,1570,2153,Urban,Colonial,68
17165,17165,17165,1023059430,20141220T000000,420000.0,3,2.5,2720.0,8622,2.0,0,0,3,8,2720,0.0,2002.0,0,98059,47.4954,-122.163,1950,8603,Rural,Contemporary,20
17166,17166,17166,3760000020,20141022T000000,360000.0,3,1.0,1660.0,9600,1.0,0,0,3,7,1660,0.0,1963.0,0,98034,47.708,-122.216,2020,9600,Suburban,Ranch,59
17167,17167,17167,3905090080,20140530T000000,642000.0,4,2.5,2560.0,8780,2.0,0,0,3,9,2560,0.0,1992.0,0,98029,47.5717,-121.991,2780,8357,Urban,Colonial,30
17168,17168,17168,339600290,20150406T000000,379950.0,3,2.0,,5077,1.0,0,0,3,7,1080,0.0,,0,98052,47.6836,-122.095,1070,3471,Urban,Colonial,37
17169,17169,17169,9542400010,20140711T000000,745000.0,3,1.75,2050.0,11041,,0,0,5,9,2050,0.0,1959.0,0,98005,47.5968,-122.174,2530,11041,Urban,Colonial,63
17170,17170,17170,1498303895,20140729T000000,630000.0,4,2.0,2670.0,3240,1.5,0,0,4,9,1780,890.0,1930.0,0,98144,47.5841,-122.294,1820,4000,Suburban,Colonial,92
17171,17171,17171,739820050,20150505T000000,250000.0,3,2.5,1730.0,7200,2.0,0,0,4,7,1730,0.0,1985.0,0,98031,47.4029,-122.196,1770,7396,Urban,Colonial,37
17172,17172,17172,9238450430,20140624T000000,275000.0,3,1.0,990.0,9798,,0,0,3,7,990,0.0,1968.0,0,98072,47.767,-122.164,1210,9870,Rural,Ranch,54
17173,17173,17173,3336000050,20150501T000000,435000.0,6,3.0,3560.0,4290,1.0,0,0,4,7,1780,1780.0,1957.0,0,98118,47.5282,-122.269,3040,6000,Urban,Victorian,65
17174,17174,17174,5269200050,20150305T000000,175000.0,2,1.0,700.0,8174,1.0,0,0,3,5,700,0.0,1941.0,0,98146,47.5136,-122.349,1250,8046,Suburban,Ranch,81
17175,17175,17175,1982200430,20140612T000000,560000.0,4,1.75,1880.0,3880,1.5,0,0,4,7,1090,790.0,1944.0,0,98107,47.6635,-122.362,1390,3880,Urban,Ranch,78
17176,17176,17176,3763300005,20140520T000000,325000.0,4,2.25,1870.0,9680,1.0,0,0,4,7,1170,700.0,1959.0,0,98034,47.7157,-122.234,2000,9790,Suburban,Contemporary,63
17177,17177,17177,1336800185,20140617T000000,1190000.0,3,2.75,2500.0,5568,2.0,0,0,5,9,2500,0.0,1905.0,0,98112,47.6258,-122.312,2810,5568,Suburban,Colonial,117
17178,17178,17178,1561910190,20140627T000000,399950.0,3,2.5,2570.0,10431,2.0,0,0,3,9,2570,0.0,,0,98031,47.4188,-122.213,2590,10078,Suburban,Victorian,33
17179,17179,17179,5415350480,20140617T000000,752000.0,4,2.5,,10382,,0,0,4,9,2940,0.0,1991.0,0,98059,47.5333,-122.151,2980,10547,Urban,Cape Cod,31
17180,17180,17180,1126059108,20150423T000000,1200000.0,4,3.5,3930.0,43560,2.0,0,0,3,10,3930,0.0,2003.0,0,98072,47.7497,-122.121,2860,36460,Urban,Ranch,19
17181,17181,17181,3818700185,20140925T000000,400000.0,4,1.5,2150.0,11026,1.0,0,0,4,7,2150,0.0,1952.0,0,98028,47.7635,-122.263,1760,10283,Rural,Contemporary,70
17182,17182,17182,7883601155,20140530T000000,240000.0,3,2.0,1330.0,6000,1.0,0,0,4,7,630,700.0,1900.0,0,98108,47.5255,-122.327,1140,6000,Rural,Contemporary,122
17183,17183,17183,7559600430,20141111T000000,640000.0,5,2.5,3220.0,4759,2.0,0,0,3,8,3220,0.0,2003.0,0,98075,47.5957,-122.032,2550,4759,Urban,Contemporary,19
17184,17184,17184,3449820380,20150402T000000,564450.0,3,2.5,2710.0,6174,2.0,0,0,3,9,2710,0.0,1998.0,0,98056,47.512,-122.174,2730,7266,Urban,Ranch,24
17185,17185,17185,1523069022,20150506T000000,300000.0,3,1.5,1630.0,82764,1.0,0,0,4,6,1630,0.0,1948.0,0,98027,47.4743,-122.026,1680,199069,Urban,Ranch,74
17186,17186,17186,7569450480,20150317T000000,286000.0,3,2.5,,4226,,0,0,3,8,1680,0.0,2003.0,0,98042,47.3684,-122.123,1800,5559,Suburban,Colonial,19
17187,17187,17187,7202340190,20150219T000000,531800.0,3,2.5,1930.0,5344,,0,0,3,7,1930,0.0,2004.0,0,98053,47.6783,-122.032,2410,5080,Urban,Colonial,18
17188,17188,17188,8651710190,20141024T000000,502000.0,4,2.25,2140.0,10943,,0,0,3,7,1550,590.0,1977.0,0,98034,47.7271,-122.215,2350,9000,Rural,Cape Cod,45
17189,17189,17189,5450900010,20140821T000000,993500.0,4,2.25,4070.0,23321,2.0,0,0,4,10,4070,0.0,1968.0,0,98040,47.5563,-122.219,2820,10871,Urban,Contemporary,54
17190,17190,17190,2201500980,20141020T000000,450000.0,3,1.0,,10000,1.0,0,0,4,7,1350,0.0,1954.0,0,98006,47.5741,-122.133,1450,10000,Suburban,Colonial,68
17191,17191,17191,2624079028,20141027T000000,997950.0,4,3.5,4270.0,117176,,0,0,3,9,4270,0.0,2008.0,0,98024,47.5352,-121.883,2610,5251,Suburban,Cape Cod,14
17192,17192,17192,3095000185,20141013T000000,526000.0,3,1.0,1320.0,5250,1.5,0,0,5,7,1320,0.0,1913.0,0,98126,47.5566,-122.378,1490,5250,Suburban,Colonial,109
17193,17193,17193,4476400275,20150114T000000,335000.0,3,1.75,,8298,1.0,0,0,4,7,1230,870.0,1952.0,0,98166,47.4601,-122.36,1700,10830,Suburban,Cape Cod,70
17194,17194,17194,8018600980,20141203T000000,187250.0,2,1.0,,14700,1.0,0,0,5,6,710,0.0,1926.0,0,98168,47.4939,-122.318,1320,14700,Suburban,Ranch,96
17195,17195,17195,7173700591,20140811T000000,735000.0,3,2.25,2350.0,6000,1.0,0,0,5,7,1020,1330.0,1948.0,0,98115,47.6809,-122.305,1570,5000,Suburban,Cape Cod,74
17196,17196,17196,2568800290,20150218T000000,425000.0,3,1.0,1180.0,8400,1.0,0,0,3,7,1180,0.0,1951.0,0,98125,47.7028,-122.295,1740,7020,Urban,Contemporary,71
17197,17197,17197,5111400086,20140512T000000,110000.0,3,1.0,,53143,1.0,0,0,5,6,1250,0.0,1945.0,0,98038,47.4235,-122.051,1820,217800,Suburban,Victorian,77
17198,17198,17198,1079350020,20140821T000000,305000.0,3,2.0,1490.0,7697,,0,0,3,7,1490,0.0,1994.0,0,98059,47.4852,-122.164,1540,7529,Urban,Cape Cod,28
17199,17199,17199,88000591,20150414T000000,212000.0,3,1.0,1000.0,9450,1.0,0,0,3,6,1000,0.0,,0,98055,47.4562,-122.193,1300,13500,Urban,Ranch,60
17200,17200,17200,2524049108,20150512T000000,1380000.0,5,4.25,4050.0,18827,1.0,0,2,4,10,2150,1900.0,1979.0,0,98040,47.5323,-122.237,3600,25120,Urban,Colonial,43
17201,17201,17201,1552800280,20140918T000000,298950.0,5,2.25,2300.0,11505,1.0,0,0,3,8,1300,1000.0,1963.0,0,98030,47.3812,-122.223,2350,11505,Rural,Ranch,59
17202,17202,17202,2423020010,20150316T000000,525000.0,3,1.75,1330.0,8136,1.0,0,0,4,7,1330,0.0,1977.0,0,98033,47.7001,-122.173,1330,8136,Suburban,Contemporary,45
17203,17203,17203,629410130,20140514T000000,707000.0,4,3.25,3200.0,7081,2.0,0,0,3,9,3200,0.0,2004.0,0,98075,47.5886,-121.989,3120,6094,Urban,Colonial,18
17204,17204,17204,4139440480,20140626T000000,695000.0,3,2.75,2590.0,12063,2.0,0,0,3,10,2590,0.0,,0,98006,47.5527,-122.12,2850,8469,Suburban,Colonial,29
17205,17205,17205,4139440480,20141201T000000,796500.0,3,2.75,2590.0,12063,2.0,0,0,3,10,2590,0.0,1993.0,0,98006,47.5527,-122.12,2850,8469,Urban,Ranch,29
17206,17206,17206,7016300050,20140723T000000,420000.0,4,2.5,2030.0,8100,1.0,0,0,3,7,1150,880.0,1973.0,0,98034,47.7404,-122.186,1770,8071,Urban,Colonial,49
17207,17207,17207,3425059099,20140625T000000,625000.0,5,2.5,2700.0,21208,1.0,0,0,4,8,1950,750.0,1955.0,0,98005,47.6078,-122.154,2550,20409,Urban,Colonial,67
17208,17208,17208,9541600280,20140823T000000,620000.0,3,1.75,1670.0,9900,1.0,0,0,4,8,1670,0.0,1957.0,0,98005,47.595,-122.172,2410,8800,Urban,Colonial,65
17209,17209,17209,3025300225,20141031T000000,1450000.0,5,2.75,,19865,1.0,0,0,4,9,3090,0.0,1953.0,0,98039,47.6232,-122.235,2970,19862,Suburban,Contemporary,69
17210,17210,17210,7214770020,20150409T000000,549950.0,5,2.5,2650.0,54380,2.0,0,0,3,9,2650,0.0,1984.0,0,98077,47.7726,-122.081,2560,49044,Urban,Contemporary,38
17211,17211,17211,7227801630,20150227T000000,275000.0,4,2.0,1440.0,10920,1.0,0,0,3,5,1440,0.0,1943.0,0,98056,47.5049,-122.18,1500,11902,Rural,Victorian,79
17212,17212,17212,7284900098,20140924T000000,705000.0,3,2.5,2820.0,7200,1.0,0,3,3,9,1780,1040.0,1979.0,0,98177,47.7691,-122.388,2300,7200,Urban,Ranch,43
17213,17213,17213,7696630080,20140506T000000,197000.0,3,1.75,1690.0,7735,1.0,0,0,4,7,1060,630.0,1976.0,0,98001,47.3324,-122.28,1580,7503,Suburban,Colonial,46
17214,17214,17214,3235390010,20150505T000000,265000.0,3,1.75,1420.0,8126,1.0,0,0,3,8,1420,0.0,1991.0,0,98031,47.3871,-122.189,1730,7954,Urban,Contemporary,31
17215,17215,17215,2966800010,20141120T000000,297000.0,4,1.75,,5341,1.0,0,0,4,7,1050,740.0,1951.0,0,98166,47.4663,-122.363,1540,6916,Urban,Victorian,71
17216,17216,17216,6600410290,20140819T000000,207500.0,3,1.75,1320.0,12528,1.0,0,0,4,7,1320,0.0,1970.0,0,98042,47.3234,-122.142,1340,11039,Rural,Ranch,52
17217,17217,17217,6300500479,20140819T000000,410000.0,3,2.5,1509.0,1418,3.0,0,0,3,8,1509,0.0,2014.0,0,98133,47.7047,-122.34,1509,1991,Suburban,Ranch,8
17218,17218,17218,1450900020,20141003T000000,268000.0,3,2.0,1610.0,8416,1.0,0,0,3,7,1610,0.0,1994.0,0,98031,47.397,-122.187,1600,8308,Urban,Cape Cod,28
17219,17219,17219,1284000010,20140805T000000,330000.0,4,1.75,1550.0,50094,1.0,0,3,4,6,1550,0.0,1967.0,0,98022,47.2194,-122.059,1720,50094,Rural,Cape Cod,55
17220,17220,17220,3626039028,20140818T000000,417500.0,3,1.0,1160.0,7491,1.0,0,0,4,6,1160,0.0,1917.0,0,98177,47.7024,-122.359,1800,2267,Suburban,Colonial,105
17221,17221,17221,7856560380,20140804T000000,760000.0,4,2.25,2500.0,8500,2.0,0,0,4,8,2500,0.0,1979.0,0,98006,47.5569,-122.151,2470,9100,Suburban,Colonial,43
17222,17222,17222,2770604346,20140705T000000,499000.0,3,2.5,1540.0,1326,3.0,0,0,3,8,1390,150.0,1995.0,0,98119,47.6457,-122.374,1680,1592,Suburban,Ranch,27
17223,17223,17223,9202650130,20140618T000000,620000.0,4,2.5,1910.0,7683,2.0,0,0,3,8,1910,0.0,1987.0,0,98027,47.5644,-122.092,1980,8485,Rural,Contemporary,35
17224,17224,17224,8700100010,20140710T000000,315000.0,3,2.5,,6837,2.0,0,0,3,7,2340,0.0,1992.0,0,98030,47.3608,-122.194,1850,6209,Urban,Contemporary,30
17225,17225,17225,4045750010,20150409T000000,624950.0,3,2.5,2060.0,4730,,0,0,4,8,2060,0.0,1994.0,0,98033,47.6874,-122.178,1980,5010,Urban,Ranch,28
17226,17226,17226,5706201470,20150428T000000,525000.0,3,2.25,,12350,1.0,0,0,4,7,1960,0.0,1961.0,0,98027,47.5247,-122.052,1920,13608,Suburban,Ranch,61
17227,17227,17227,8835210130,20140808T000000,300000.0,2,1.5,1150.0,3927,2.0,0,0,3,7,1150,0.0,1982.0,0,98034,47.7248,-122.162,1400,3425,Rural,Colonial,40
17228,17228,17228,8731990440,20150310T000000,299900.0,4,2.75,,7200,,0,0,4,8,1560,770.0,1977.0,0,98023,47.3203,-122.385,2350,7600,Suburban,Cape Cod,45
17229,17229,17229,5540000050,20140612T000000,299000.0,3,2.5,2210.0,10119,1.0,0,0,4,7,1450,760.0,1966.0,0,98030,47.3783,-122.22,2110,10119,Suburban,Victorian,56
17230,17230,17230,2470200020,20140514T000000,1880000.0,4,2.75,3260.0,19542,1.0,0,0,4,10,2170,1090.0,1968.0,0,98039,47.6245,-122.236,3480,19863,Urban,Cape Cod,54
17231,17231,17231,9500900430,20140613T000000,265000.0,4,1.75,,10588,1.0,0,0,5,6,1900,0.0,1958.0,0,98002,47.289,-122.212,1530,10587,Suburban,Cape Cod,64
17232,17232,17232,3024089049,20140609T000000,280000.0,2,1.75,1610.0,158558,1.5,0,0,2,6,1610,0.0,1948.0,0,98065,47.5319,-121.84,1800,3572,Rural,Ranch,74
17233,17233,17233,6600410170,20140528T000000,124740.0,3,1.0,1340.0,15600,,0,0,4,6,1340,0.0,1978.0,0,98042,47.3224,-122.143,1320,9800,Suburban,Cape Cod,44
17234,17234,17234,7796000095,20150106T000000,1090000.0,3,2.75,3170.0,34850,1.0,0,0,5,9,3170,,1957.0,0,98033,47.6611,-122.169,3920,36740,Suburban,Contemporary,65
17235,17235,17235,1338600225,20140528T000000,1970000.0,8,3.5,4440.0,6480,2.0,0,3,5,10,3140,1300.0,1959.0,0,98112,47.631,-122.303,4440,8640,Suburban,Cape Cod,63
17236,17236,17236,316000190,20150215T000000,219000.0,4,1.0,1370.0,5339,1.5,0,0,4,6,1370,0.0,,0,98168,47.5046,-122.3,1280,7048,Suburban,Colonial,74
17237,17237,17237,9276200190,20150416T000000,569950.0,5,1.0,1420.0,6250,1.5,0,0,4,8,1420,0.0,1926.0,0,98116,47.5807,-122.389,1420,6250,Rural,Ranch,96
17238,17238,17238,1447600285,20140609T000000,212500.0,2,2.0,1030.0,21712,1.0,0,0,4,6,1030,0.0,,0,98168,47.4905,-122.331,1790,9199,Suburban,Victorian,84
17239,17239,17239,5307100280,20140811T000000,680000.0,3,2.25,,8316,1.0,0,0,5,7,1320,500.0,,0,98005,47.5849,-122.169,1780,8400,Urban,Colonial,62
17240,17240,17240,1338800280,20140929T000000,1460000.0,4,1.5,2650.0,6900,2.0,0,0,4,9,2400,250.0,1909.0,0,98112,47.6275,-122.305,2420,6900,Urban,Victorian,113
17241,17241,17241,3211200420,20140618T000000,300000.0,3,1.0,910.0,7700,1.0,0,0,4,7,910,0.0,1971.0,0,98034,47.7303,-122.238,1250,7700,Urban,Cape Cod,51
17242,17242,17242,2770604082,20150310T000000,629950.0,3,2.5,1680.0,1683,,0,0,3,9,1120,560.0,2014.0,0,98119,47.6424,-122.374,1610,1249,Suburban,Colonial,8
17243,17243,17243,7334600280,20141202T000000,349900.0,2,1.75,1550.0,9230,1.0,0,0,3,6,970,580.0,1969.0,0,98045,47.4701,-121.744,1550,10856,Urban,Ranch,53
17244,17244,17244,5406500440,20140812T000000,690000.0,4,2.5,2780.0,6235,2.0,0,0,3,8,2780,0.0,,0,98075,47.5976,-122.039,2670,4410,Urban,Ranch,21
17245,17245,17245,1235100328,20150225T000000,1450000.0,5,4.0,4070.0,11334,2.0,0,0,3,10,4070,0.0,2014.0,0,98033,47.6771,-122.187,2640,9401,Suburban,Cape Cod,8
17246,17246,17246,4141010050,20150121T000000,1290000.0,3,2.5,3240.0,12625,,0,0,3,11,3240,0.0,1987.0,0,98040,47.5327,-122.232,3470,12331,Suburban,Colonial,35
17247,17247,17247,9510310280,20140709T000000,696000.0,4,3.5,,38546,2.0,0,0,3,9,2550,1100.0,1996.0,0,98045,47.4776,-121.73,2860,34284,Urban,Contemporary,26
17248,17248,17248,725069102,20150330T000000,650000.0,3,2.25,2180.0,60112,2.0,0,0,3,8,2180,0.0,1976.0,0,98053,47.6723,-122.082,2060,120225,Urban,Ranch,46
17249,17249,17249,8562901350,20140812T000000,640000.0,3,3.5,,10800,2.0,0,0,3,8,2480,0.0,1998.0,0,98074,47.6083,-122.06,2380,11310,Urban,Victorian,24
17250,17250,17250,1442700430,20140808T000000,499950.0,5,2.5,3180.0,23809,1.0,0,0,3,9,3180,0.0,1978.0,0,98038,47.3727,-122.054,2500,15778,Rural,Victorian,44
17251,17251,17251,6806300980,20141223T000000,490000.0,4,2.5,,8387,2.0,0,0,3,10,3630,0.0,1997.0,0,98042,47.3623,-122.127,3370,8869,Suburban,Ranch,25
17252,17252,17252,8562740290,20141010T000000,685000.0,5,2.5,3160.0,5635,2.0,0,0,3,9,3160,0.0,2003.0,0,98027,47.5362,-122.067,3670,6087,Suburban,Cape Cod,19
17253,17253,17253,7454001405,20150403T000000,387500.0,4,1.0,1370.0,7140,2.0,0,0,3,6,1370,0.0,1942.0,0,98146,47.512,-122.376,1090,6300,Suburban,Ranch,80
17254,17254,17254,952007141,20150421T000000,401750.0,2,1.5,1070.0,1236,2.0,0,0,3,8,1000,70.0,2005.0,0,98116,47.5619,-122.382,1170,1888,Rural,Contemporary,17
17255,17255,17255,1545806720,20140826T000000,254950.0,4,2.0,2180.0,8800,1.0,0,0,5,7,1170,1010.0,1977.0,0,98038,47.3676,-122.046,1630,8800,Urban,Ranch,45
17256,17256,17256,5561300980,20150320T000000,500000.0,4,2.25,,36680,,0,0,4,8,2420,0.0,1977.0,0,98027,47.4663,-122.006,2410,36680,Rural,Contemporary,45
17257,17257,17257,9348700480,20140715T000000,856500.0,4,2.5,3290.0,8147,2.0,0,0,3,10,3290,0.0,2003.0,0,98052,47.7048,-122.107,3290,7467,Rural,Colonial,19
17258,17258,17258,1868900285,20140523T000000,552000.0,3,1.0,1430.0,5000,1.0,0,0,4,6,1080,350.0,1919.0,0,98115,47.6724,-122.296,1630,4600,Urban,Cape Cod,103
17259,17259,17259,8651720470,20140910T000000,506500.0,4,2.5,1890.0,7200,1.0,0,0,4,7,1500,390.0,1978.0,0,98034,47.7278,-122.218,2070,7200,Urban,Colonial,44
17260,17260,17260,3904950190,20140527T000000,500000.0,3,2.25,1760.0,4539,2.0,0,0,3,8,1760,0.0,1988.0,0,98029,47.5754,-122.013,1960,4808,Urban,Cape Cod,34
17261,17261,17261,5300200050,20140729T000000,280000.0,4,2.75,2230.0,10160,1.0,0,0,3,7,1400,830.0,1968.0,0,98168,47.5123,-122.32,1740,10080,Urban,Colonial,54
17262,17262,17262,7334501300,20150306T000000,308000.0,3,1.75,,11475,1.0,0,0,4,7,1330,300.0,1979.0,0,98045,47.4635,-121.746,1630,11475,Suburban,Contemporary,43
17263,17263,17263,8078350280,20150205T000000,613500.0,3,2.5,2350.0,7035,2.0,0,0,3,8,2350,0.0,1989.0,0,98029,47.5713,-122.02,2270,7192,Rural,Colonial,33
17264,17264,17264,4068300280,20140708T000000,255000.0,3,1.75,1550.0,9720,1.0,0,0,3,7,1050,500.0,,0,98010,47.3433,-122.037,1550,9750,Urban,Ranch,46
17265,17265,17265,2625079030,20141028T000000,545000.0,3,2.5,,136343,2.0,0,0,3,10,3550,0.0,1977.0,0,98014,47.6223,-121.869,3080,215186,Urban,Contemporary,45
17266,17266,17266,1024069063,20140923T000000,620000.0,4,2.5,2720.0,34498,1.0,0,0,5,7,1360,1360.0,1966.0,0,98075,47.5832,-122.02,1920,22474,Urban,Contemporary,56
17267,17267,17267,3624039102,20141025T000000,450000.0,3,1.75,1740.0,6800,,0,0,4,7,1740,0.0,1949.0,0,98126,47.5314,-122.373,990,6800,Suburban,Contemporary,73
17268,17268,17268,8025700460,20150508T000000,279000.0,4,1.75,1840.0,7275,1.0,0,0,3,7,1090,750.0,1976.0,0,98031,47.4002,-122.189,1840,7275,Suburban,Ranch,46
17269,17269,17269,8956000460,20150123T000000,625000.0,3,2.5,2010.0,3200,2.0,0,0,3,9,2010,0.0,2009.0,0,98027,47.5463,-122.015,2250,3200,Urban,Victorian,13
17270,17270,17270,2329800630,20140527T000000,274950.0,3,1.75,1670.0,7415,1.0,0,0,3,7,1320,350.0,1987.0,0,98042,47.3776,-122.116,1650,8585,Suburban,Colonial,35
17271,17271,17271,2491200050,20141023T000000,423000.0,3,1.75,1820.0,6038,1.0,0,0,4,7,1040,780.0,1952.0,0,98126,47.5233,-122.378,1700,6040,Urban,Ranch,70
17272,17272,17272,6181700250,20150226T000000,350000.0,2,1.0,720.0,5820,1.0,0,1,5,6,720,0.0,,0,98028,47.7598,-122.255,952,5820,Urban,Colonial,72
17273,17273,17273,2460500020,20150330T000000,305000.0,4,1.75,2370.0,10140,1.0,0,0,3,7,1460,910.0,1968.0,0,98001,47.3352,-122.278,1450,7800,Urban,Colonial,54
17274,17274,17274,7893801760,20141117T000000,368000.0,3,1.75,2120.0,11340,1.0,0,3,4,7,1060,1060.0,1966.0,0,98198,47.4109,-122.329,1830,8650,Suburban,Ranch,56
17275,17275,17275,5259800440,20140926T000000,232000.0,3,1.75,1290.0,6604,1.0,0,0,3,7,1290,0.0,,0,98023,47.323,-122.349,1440,6682,Suburban,Cape Cod,38
17276,17276,17276,7338402850,20141126T000000,250000.0,4,3.0,1800.0,2500,2.0,0,0,3,7,1800,0.0,2000.0,0,98108,47.5333,-122.294,1830,6900,Urban,Ranch,22
17277,17277,17277,1423910130,20150211T000000,220000.0,3,1.75,,8917,1.0,0,0,4,7,1230,0.0,1966.0,0,98058,47.4528,-122.172,1420,7938,Urban,Contemporary,56
17278,17278,17278,2769602135,20140813T000000,435000.0,3,2.0,1380.0,2500,1.0,0,0,3,7,750,630.0,1986.0,0,98107,47.6753,-122.363,1630,3800,Urban,Contemporary,36
17279,17279,17279,4365200425,20140624T000000,350000.0,2,1.0,740.0,7680,1.0,0,0,4,6,740,0.0,1922.0,0,98126,47.5245,-122.371,1080,7680,Suburban,Victorian,100
17280,17280,17280,2473380920,20140813T000000,206325.0,5,2.5,,10202,,0,0,3,7,1720,0.0,1970.0,0,98058,47.4572,-122.167,1720,8478,Rural,Cape Cod,52
17281,17281,17281,2473380920,20150227T000000,339000.0,5,2.5,1720.0,10202,1.5,0,0,3,7,1720,,1970.0,0,98058,47.4572,-122.167,1720,8478,Rural,Contemporary,52
17282,17282,17282,2787700630,20150318T000000,399000.0,4,2.5,2100.0,7355,1.0,0,0,5,7,2100,0.0,1969.0,0,98059,47.5078,-122.161,1750,7200,Suburban,Colonial,53
17283,17283,17283,6917700305,20150219T000000,529000.0,2,1.0,1210.0,7667,1.0,0,0,3,6,900,310.0,1950.0,0,98199,47.6571,-122.396,1330,6462,Urban,Contemporary,72
17284,17284,17284,7215720420,20150304T000000,640000.0,4,2.5,2210.0,7722,2.0,0,0,3,9,2210,0.0,1999.0,0,98075,47.5992,-122.019,2970,8683,Suburban,Victorian,23
17285,17285,17285,2856100250,20141106T000000,735000.0,4,2.5,2470.0,2550,,0,0,3,8,2470,0.0,2004.0,0,98117,47.6765,-122.389,1270,3060,Suburban,Colonial,18
17286,17286,17286,9421500130,20140616T000000,378000.0,5,2.5,,8015,,0,0,4,8,1600,1160.0,,0,98125,47.7255,-122.297,460,18000,Suburban,Contemporary,62
17287,17287,17287,1250201640,20140507T000000,775000.0,3,2.0,2540.0,7200,,0,3,4,8,1600,,1905.0,0,98144,47.5972,-122.292,2040,5900,Suburban,Cape Cod,117
17288,17288,17288,5316100920,20140725T000000,2250000.0,3,4.25,5150.0,7800,2.5,0,2,3,11,4170,980.0,1954.0,0,98112,47.6288,-122.282,4270,7800,Urban,Colonial,68
17289,17289,17289,6813600605,20150128T000000,1350000.0,4,4.5,3420.0,7440,3.0,0,0,3,9,3420,0.0,2014.0,0,98103,47.6875,-122.33,1360,5580,Urban,Colonial,8
17290,17290,17290,1974300020,20140827T000000,380000.0,4,2.5,2270.0,11500,1.0,0,0,3,8,1540,730.0,1967.0,0,98034,47.7089,-122.241,2020,10918,Suburban,Ranch,55
17291,17291,17291,1974300020,20150218T000000,624900.0,4,2.5,2270.0,11500,1.0,0,0,3,8,1540,730.0,1967.0,0,98034,47.7089,-122.241,2020,10918,Suburban,Contemporary,55
17292,17292,17292,3630020380,20141107T000000,379770.0,3,2.5,1470.0,1779,2.0,0,0,3,8,1160,310.0,2005.0,0,98029,47.5472,-121.998,1470,1576,Urban,Colonial,17
17293,17293,17293,1771000290,20141203T000000,340000.0,3,1.75,1280.0,16200,1.0,0,0,3,8,1030,250.0,1976.0,0,98077,47.7427,-122.071,1160,10565,Suburban,Colonial,46
17294,17294,17294,5126310470,20150115T000000,515500.0,4,2.75,,8126,2.0,0,0,3,8,2830,0.0,,0,98059,47.4863,-122.14,2830,7916,Urban,Cape Cod,17
17295,17295,17295,1870400605,20141117T000000,600000.0,4,2.25,1970.0,7125,1.5,0,0,3,7,1500,470.0,1908.0,0,98115,47.6725,-122.293,1980,4750,Suburban,Contemporary,114
17296,17296,17296,4047200825,20141011T000000,400000.0,1,1.0,1390.0,60984,1.0,0,0,3,6,1390,0.0,1960.0,0,98019,47.7652,-121.903,1620,24225,Suburban,Colonial,62
